name,type,value,date
钢琴演奏基础,音乐与舞蹈,3273,2021/1/5
钢琴演奏基础,艺术设计,2365,2020/11/24
钢琴演奏基础,艺术设计,2352,2020/10/27
钢琴演奏基础,音乐与舞蹈,937,2020/12/8
港口装卸工艺,工学,51594,2020/10/13
港口装卸工艺,工学,19388,2020/10/27
港口装卸工艺,工学,14167,2020/11/10
港口装卸工艺,工学,13823,2020/12/8
港口装卸工艺,工学,8168,2020/12/22
港口装卸工艺,工学,5722,2020/11/24
港口装卸工艺,工学,581,2021/1/5
高等代数（1）,理学,23159,2020/10/13
高等代数（1）,理学,19532,2020/11/24
高等代数（1）,理学,18708,2020/10/27
高等代数（1）,理学,11052,2020/12/8
高等代数（1）,理学,9560,2020/12/22
高等代数（1）,理学,1181,2020/11/10
高等代数（1）,理学,111,2021/1/5
高等代数（上）,理学,50367,2020/10/13
高等代数（上）,理学,26609,2020/10/13
高等代数（上）,理学,17541,2020/10/27
高等代数（上）,理学,13969,2020/11/24
高等代数（上）,理学,12714,2020/12/22
高等代数（上）,理学,12021,2020/11/24
高等代数（上）,理学,11057,2020/12/8
高等代数（上）,理学,9992,2020/11/10
高等代数（上）,理学,6775,2020/11/10
高等代数（上）,理学,6319,2020/10/27
高等代数（上）,理学,5979,2021/1/5
高等代数（上）,理学,3664,2020/12/8
高等代数（上）,理学,1426,2021/1/5
高等代数（上）,理学,1297,2020/12/22
高等代数（下）,理学,62741,2020/10/13
高等代数（下）,理学,55736,2021/1/5
高等代数（下）,理学,31723,2020/10/13
高等代数（下）,理学,28176,2021/1/5
高等代数（下）,理学,18515,2020/11/24
高等代数（下）,理学,18239,2020/12/22
高等代数（下）,理学,17219,2020/12/22
高等代数（下）,理学,11802,2020/11/24
高等代数（下）,理学,10414,2020/11/10
高等代数（下）,理学,9765,2020/12/8
高等代数（下）,理学,7572,2020/10/27
高等代数（下）,理学,5070,2020/11/10
高等代数（下）,理学,1958,2020/10/27
高等代数（下）,理学,725,2020/12/8
高等高分子化学,理学,27627,2021/1/5
高等高分子化学,理学,22953,2020/10/13
高等高分子化学,理学,19089,2020/10/27
高等高分子化学,理学,16717,2020/12/8
高等高分子化学,理学,13934,2020/11/10
高等高分子化学,理学,13738,2020/12/22
高等高分子化学,理学,13356,2020/11/24
高等工程热力学,工学,40708,2020/10/13
高等工程热力学,工学,22541,2021/1/5
高等工程热力学,工学,19321,2020/11/24
高等工程热力学,工学,15746,2020/12/8
高等工程热力学,工学,11693,2020/12/22
高等工程热力学,工学,7013,2020/11/10
高等工程热力学,工学,4463,2020/10/27
高等流体力学,工学,40891,2020/10/13
高等流体力学,工学,21505,2021/1/5
高等流体力学,工学,17450,2020/11/24
高等流体力学,工学,14066,2020/11/10
高等流体力学,工学,11178,2020/12/22
高等流体力学,工学,9789,2020/12/8
高等流体力学,工学,2786,2020/10/27
高等数学（1）,理学,29302,2020/10/13
高等数学（1）,理学,19795,2020/10/27
高等数学（1）,理学,18965,2021/1/5
高等数学（1）,理学,17287,2020/11/24
高等数学（1）,理学,10302,2020/12/22
高等数学（1）,理学,9590,2020/12/8
高等数学（1）,理学,8365,2020/11/10
高等数学（二）,理学,163796,2021/1/5
高等数学（二）,理学,103287,2020/12/22
高等数学（二）,理学,99419,2021/1/5
高等数学（二）,理学,62649,2020/10/13
高等数学（二）,理学,50048,2020/10/13
高等数学（二）,理学,48401,2020/12/8
高等数学（二）,理学,47079,2020/10/13
高等数学（二）,理学,42600,2020/10/13
高等数学（二）,理学,42348,2020/11/24
高等数学（二）,理学,33546,2020/10/13
高等数学（二）,理学,29119,2021/1/5
高等数学（二）,理学,24543,2020/10/13
高等数学（二）,理学,19732,2020/11/10
高等数学（二）,理学,19719,2021/1/5
高等数学（二）,理学,19513,2020/10/27
高等数学（二）,理学,19317,2020/12/8
高等数学（二）,理学,18383,2020/12/22
高等数学（二）,理学,17879,2020/12/22
高等数学（二）,理学,17849,2021/1/5
高等数学（二）,理学,16698,2021/1/5
高等数学（二）,理学,16571,2020/12/8
高等数学（二）,理学,16116,2020/10/27
高等数学（二）,理学,15636,2020/11/24
高等数学（二）,理学,15614,2020/12/22
高等数学（二）,理学,14922,2020/11/24
高等数学（二）,理学,14322,2020/12/8
高等数学（二）,理学,13220,2020/10/27
高等数学（二）,理学,13114,2020/10/27
高等数学（二）,理学,10778,2020/11/24
高等数学（二）,理学,10349,2020/10/27
高等数学（二）,理学,9450,2020/12/22
高等数学（二）,理学,9078,2020/12/22
高等数学（二）,理学,9059,2020/12/8
高等数学（二）,理学,8199,2020/11/10
高等数学（二）,理学,8169,2020/10/13
高等数学（二）,理学,7232,2020/12/22
高等数学（二）,理学,7043,2020/12/8
高等数学（二）,理学,6614,2020/11/10
高等数学（二）,理学,5875,2020/10/27
高等数学（二）,理学,5033,2020/11/10
高等数学（二）,理学,4749,2020/10/27
高等数学（二）,理学,4374,2020/11/24
高等数学（二）,理学,4350,2020/11/10
高等数学（二）,理学,3663,2020/11/10
高等数学（二）,理学,2762,2020/11/24
高等数学（二）,理学,2464,2021/1/5
高等数学（二）,理学,810,2020/12/8
高等数学（二）,理学,441,2020/11/24
高等数学（二）,理学,98,2020/11/10
高等数学（三）,理学,19702,2020/10/27
高等数学（三）,理学,16648,2020/10/13
高等数学（三）,理学,15547,2020/10/27
高等数学（三）,理学,15125,2020/11/24
高等数学（三）,理学,15105,2020/11/10
高等数学（三）,理学,14746,2020/11/10
高等数学（三）,理学,13806,2021/1/5
高等数学（三）,理学,13208,2020/12/22
高等数学（三）,理学,12804,2020/12/8
高等数学（三）,理学,12644,2021/1/5
高等数学（三）,理学,12619,2020/11/24
高等数学（三）,理学,12099,2020/12/8
高等数学（三）,理学,11135,2020/10/13
高等数学（三）,理学,10435,2020/12/22
高等数学(上）,理学,12284,2020/10/13
高等数学(上）,理学,12272,2020/11/10
高等数学(上）,理学,11885,2020/12/8
高等数学(上）,理学,11336,2020/10/27
高等数学(上）,理学,10544,2021/1/5
高等数学(上）,理学,9371,2020/12/22
高等数学(上）,理学,8578,2020/11/24
高等数学（上）,理学,66057,2021/1/5
高等数学（上）,理学,57043,2020/10/13
高等数学（上）,理学,56800,2020/10/13
高等数学（上）,理学,55335,2021/1/5
高等数学（上）,理学,51936,2020/10/13
高等数学（上）,理学,46572,2020/10/13
高等数学（上）,理学,40993,2020/10/13
高等数学（上）,理学,39564,2020/10/13
高等数学（上）,理学,31981,2020/10/13
高等数学（上）,理学,28482,2020/10/13
高等数学（上）,理学,28469,2021/1/5
高等数学（上）,理学,27818,2021/1/5
高等数学（上）,理学,27272,2021/1/5
高等数学（上）,理学,19614,2020/12/22
高等数学（上）,理学,17799,2020/11/10
高等数学（上）,理学,14759,2020/12/22
高等数学（上）,理学,14528,2020/10/27
高等数学（上）,理学,14265,2020/12/8
高等数学（上）,理学,12547,2020/12/22
高等数学（上）,理学,10983,2020/11/24
高等数学（上）,理学,10270,2020/12/8
高等数学（上）,理学,9091,2020/11/10
高等数学（上）,理学,9033,2020/11/10
高等数学（上）,理学,8614,2021/1/5
高等数学（上）,理学,8454,2020/10/27
高等数学（上）,理学,8315,2020/12/22
高等数学（上）,理学,8232,2020/10/27
高等数学（上）,理学,7636,2020/12/22
高等数学（上）,理学,7436,2020/12/8
高等数学（上）,理学,7383,2020/11/24
高等数学（上）,理学,6858,2020/11/24
高等数学（上）,理学,6632,2020/11/24
高等数学（上）,理学,6632,2020/12/8
高等数学（上）,理学,6555,2020/10/27
高等数学（上）,理学,6234,2020/12/8
高等数学（上）,理学,6160,2020/10/27
高等数学（上）,理学,5499,2020/12/22
高等数学（上）,理学,5340,2020/10/27
高等数学（上）,理学,5299,2021/1/5
高等数学（上）,理学,5234,2020/11/24
高等数学（上）,理学,5136,2020/12/22
高等数学（上）,理学,4732,2020/12/8
高等数学（上）,理学,4569,2020/11/10
高等数学（上）,理学,4252,2020/10/27
高等数学（上）,理学,3824,2020/12/22
高等数学（上）,理学,3755,2020/11/10
高等数学（上）,理学,3365,2020/11/10
高等数学（上）,理学,3259,2020/10/27
高等数学（上）,理学,3122,2020/12/8
高等数学（上）,理学,2827,2021/1/5
高等数学（上）,理学,2695,2020/10/13
高等数学（上）,理学,2586,2020/12/22
高等数学（上）,理学,2525,2020/10/27
高等数学（上）,理学,1892,2020/11/24
高等数学（上）,理学,1748,2020/11/24
高等数学（上）,理学,1656,2020/11/24
高等数学（上）,理学,1439,2020/12/8
高等数学（上）,理学,1288,2020/11/10
高等数学（上）,理学,1076,2020/11/10
高等数学（上）,理学,1048,2020/11/24
高等数学（上）,理学,357,2020/11/10
高等数学（上）,理学,112,2021/1/5
高等数学（上）,理学,82,2020/12/8
高等数学（四）,理学,59300,2020/10/13
高等数学（四）,理学,31983,2020/10/13
高等数学（四）,理学,27452,2021/1/5
高等数学（四）,理学,18991,2020/12/22
高等数学（四）,理学,18529,2020/12/8
高等数学（四）,理学,18142,2020/11/24
高等数学（四）,理学,16901,2020/12/8
高等数学（四）,理学,13834,2020/10/27
高等数学（四）,理学,12655,2020/12/22
高等数学（四）,理学,10475,2021/1/5
高等数学（四）,理学,7812,2020/11/10
高等数学（四）,理学,6625,2020/11/10
高等数学（四）,理学,6621,2020/11/24
高等数学（四）,理学,1489,2020/10/27
高等数学（文科）,理学,16851,2020/11/10
高等数学（文科）,理学,16121,2020/11/24
高等数学（文科）,理学,16096,2020/10/27
高等数学（文科）,理学,15597,2020/12/8
高等数学（文科）,理学,13711,2020/10/13
高等数学（文科）,理学,10648,2020/12/22
高等数学（文科）,理学,10245,2021/1/5
高等数学（五）,理学,33081,2020/10/13
高等数学（五）,理学,16622,2020/10/27
高等数学（五）,理学,14813,2020/11/10
高等数学（五）,理学,14710,2020/12/8
高等数学（五）,理学,12956,2020/11/24
高等数学（五）,理学,8588,2020/12/22
高等数学（五）,理学,1197,2021/1/5
高等数学(下）,理学,56902,2020/10/13
高等数学(下）,理学,15240,2020/10/27
高等数学(下）,理学,13880,2020/11/10
高等数学(下）,理学,13825,2020/12/8
高等数学(下）,理学,7663,2020/11/24
高等数学(下）,理学,3315,2020/12/22
高等数学(下）,理学,1069,2021/1/5
高等数学（下）,理学,63156,2021/1/5
高等数学（下）,理学,61505,2020/10/13
高等数学（下）,理学,57024,2020/10/13
高等数学（下）,理学,49902,2021/1/5
高等数学（下）,理学,29188,2020/10/13
高等数学（下）,理学,26418,2020/10/13
高等数学（下）,理学,23268,2020/10/13
高等数学（下）,理学,23192,2020/10/13
高等数学（下）,理学,22257,2021/1/5
高等数学（下）,理学,19905,2020/11/24
高等数学（下）,理学,19353,2021/1/5
高等数学（下）,理学,19226,2020/12/22
高等数学（下）,理学,18985,2020/12/22
高等数学（下）,理学,18035,2020/12/8
高等数学（下）,理学,17863,2020/12/22
高等数学（下）,理学,16876,2020/10/27
高等数学（下）,理学,16845,2021/1/5
高等数学（下）,理学,16831,2021/1/5
高等数学（下）,理学,16743,2020/11/24
高等数学（下）,理学,16232,2020/12/22
高等数学（下）,理学,16049,2020/12/22
高等数学（下）,理学,15684,2020/10/27
高等数学（下）,理学,15469,2020/11/10
高等数学（下）,理学,15406,2020/12/8
高等数学（下）,理学,15254,2020/12/8
高等数学（下）,理学,15181,2020/10/13
高等数学（下）,理学,14909,2020/12/8
高等数学（下）,理学,14906,2020/12/22
高等数学（下）,理学,12746,2020/11/10
高等数学（下）,理学,12045,2020/11/24
高等数学（下）,理学,11022,2020/11/24
高等数学（下）,理学,10744,2020/11/10
高等数学（下）,理学,10695,2020/10/27
高等数学（下）,理学,10048,2020/11/10
高等数学（下）,理学,8657,2020/10/27
高等数学（下）,理学,8627,2020/11/10
高等数学（下）,理学,8574,2021/1/5
高等数学（下）,理学,7320,2020/11/24
高等数学（下）,理学,7207,2020/11/10
高等数学（下）,理学,6674,2020/11/24
高等数学（下）,理学,5097,2020/11/24
高等数学（下）,理学,4570,2020/12/8
高等数学（下）,理学,4440,2020/12/8
高等数学（下）,理学,3794,2020/12/8
高等数学（下）,理学,3525,2020/10/27
高等数学（下）,理学,1786,2020/11/10
高等数学（下）,理学,1783,2020/12/22
高等数学（下）,理学,1048,2020/10/27
高等数学（下）,理学,663,2020/10/27
高等数学(一),理学,53519,2020/10/13
高等数学(一),理学,14546,2020/10/27
高等数学(一),理学,10834,2020/11/24
高等数学(一),理学,9959,2020/11/10
高等数学(一),理学,9465,2020/12/8
高等数学(一),理学,8071,2021/1/5
高等数学(一),理学,7211,2020/12/22
高等数学（一）,理学,72681,2021/1/5
高等数学（一）,理学,64584,2020/10/13
高等数学（一）,理学,47068,2020/10/13
高等数学（一）,理学,33664,2020/10/13
高等数学（一）,理学,25415,2020/10/13
高等数学（一）,理学,19057,2020/12/8
高等数学（一）,理学,17976,2020/12/22
高等数学（一）,理学,16801,2020/10/27
高等数学（一）,理学,16763,2021/1/5
高等数学（一）,理学,15556,2020/12/8
高等数学（一）,理学,13643,2020/10/13
高等数学（一）,理学,13584,2020/11/10
高等数学（一）,理学,13297,2020/11/24
高等数学（一）,理学,13170,2020/12/22
高等数学（一）,理学,12655,2020/12/22
高等数学（一）,理学,11213,2020/12/22
高等数学（一）,理学,10985,2020/11/10
高等数学（一）,理学,10791,2020/11/24
高等数学（一）,理学,10474,2020/11/24
高等数学（一）,理学,10376,2020/11/24
高等数学（一）,理学,10029,2020/12/22
高等数学（一）,理学,9850,2020/10/27
高等数学（一）,理学,9419,2020/12/8
高等数学（一）,理学,9414,2020/12/8
高等数学（一）,理学,9110,2020/10/13
高等数学（一）,理学,8856,2020/11/10
高等数学（一）,理学,8321,2020/11/24
